emp_no,first_name,last_name,count
493725,Anneke,Jeansoulin,2
454101,Anneke,Leslie,2
418639,Anneke,Ponthieu,2
88353,Anneke,Ranka,2
422614,Anneke,Wuwongse,2
491330,Anneli,Bernardinello,2
465865,Anneli,Braunschweig,2
458922,Anneli,Demir,2
237777,Anneli,Fiebach,2
294845,Anneli,Gustavson,2
451251,Anneli,Itschner,2
253212,Anneli,Jarecki,2
11347,Anneli,Jonsson,2
34709,Anneli,Kragelund,2
58509,Anneli,Laurillard,2
55848,Anneli,Ozeri,2
18943,Anneli,Rando,2
87875,Anneli,Reeker,2
292627,Anneli,Reinhart,2
59916,Anneli,Smeets,2
415741,Anneli,Suwa,2
469447,Anneli,Zirintsis,2
16134,Annemarie,Chaudhuri,2
418771,Annemarie,Eiter,2
213849,Annemarie,Gilg,2
27566,Annemarie,Kobuchi,2
209127,Annemarie,Luon,2
440200,Annemarie,Marrevee,2
423104,Annemarie,McConalogue,2
39656,Annemarie,Nannarelli,2
421540,Annemarie,Ranon,2
200743,Annemarie,Roohalamini,2
25491,Annemarie,Rosis,2
36780,Annemarie,Schnabel,2
85264,Annemarie,Silva,2
71690,Annemarie,Steinauer,2
68508,Annemarie,Swist,2
13171,Anoosh,Birnbaum,2
12589,Anoosh,Chleq,2
94828,Anoosh,Dahlbom,2
13859,Anoosh,Fujisawa,2
285524,Anoosh,Gimbel,2
203247,Anoosh,Heiserman,2
299111,Anoosh,Highland,2
435135,Anoosh,Keirsey,2
36906,Anoosh,Kornyak,2
65832,Anoosh,Lamba,2
289357,Anoosh,Marletta,2
104467,Anoosh,Panwar,2
19259,Anoosh,Pelc,2
471064,Anoosh,Perl,2
456736,Anoosh,Pettit,2
468030,Anoosh,Poujol,2
401828,Anoosh,Quittner,2
276876,Anoosh,Quittner,2
55590,Anoosh,Shumilov,2
436653,Anoosh,Siepmann,2
284087,Anoosh,Sullins,2
494479,Anoosh,Thibadeau,2
17063,Anoosh,Thiran,2
282251,Anoosh,Valtorta,2
71113,Anwar,Atrawala,2
70919,Anwar,Casley,3
461264,Anwar,Conte,2
491546,Anwar,Denti,2
270000,Anwar,Eterovic,2
85913,Anwar,Rehfuss,2
408557,Anwar,Reinhart,2
468878,Anwar,Rubsam,2
273601,Anwar,Seiwald,2
292945,Anwar,Stellhorn,2
284516,Anyuan,Borstler,2
485904,Anyuan,Cannane,2
32138,Anyuan,Facello,2
247411,Anyuan,Hedayat,2
40035,Anyuan,Kleiser,2
24503,Anyuan,Kusakari,2
276273,Anyuan,Kushnir,2
281093,Anyuan,Legleitner,2
450039,Anyuan,Lunt,2
429144,Anyuan,Merks,2
415015,Anyuan,Pokrovskii,2
65899,Anyuan,Ranta,2
259140,Anyuan,Samarati,2
14879,Anyuan,Sigstam,2
32864,Anyuan,Stifter,2
267383,Anyuan,Verhoeff,2
39188,Apostol,Bresenham,2
253514,Apostol,Cannane,2
47930,Apostol,Coors,2
37807,Apostol,Douceur,2
84487,Apostol,Hashii,2
74258,Apostol,Hemaspaandra,2
416788,Apostol,Hoogerwoord,2
274220,Apostol,Karcich,2
107937,Apostol,Marzano,2
72211,Apostol,Murrill,2
249765,Apostol,Oxenboll,2
33998,Apostol,Polupanov,2
490777,Apostol,Ritzmann,2
203987,Apostol,Stanfel,2
461535,Apostol,Suwa,2
83000,Apostol,Talmor,2
487640,Apostol,Vecchi,2
107892,Aral,Ambroszkiewicz,2
251068,Aral,Angelopoulos,2
57915,Aral,Kermarrec,2
406289,Aral,Kuzuoka,2
264633,Aral,Lichtman,2
82774,Aral,Maierhofer,2
413671,Aral,Moehrke,2
29991,Aral,Rosenbaum,2
108461,Aral,Sury,2
475009,Aral,Takkinen,2
410360,Aral,Veeraraghavan,2
485381,Aral,Vingron,2
205297,Aral,Weedon,2
260864,Aram,Asser,2
254516,Aram,Cannata,2
418491,Aram,Constantine,2
61347,Aram,Gerteisen,2
456553,Aram,Gulla,2
244964,Aram,Hasenauer,2
498670,Aram,Menyhert,2
294932,Aram,Perly,2
203672,Aram,Pettis,2
39304,Aram,Plesums,2
436191,Aram,Rajcani,2
427890,Aram,Rosin,2
13202,Aram,Scharstein,2
456822,Aram,Siochi,2
237365,Aram,Syrzycki,2
31641,Aram,Syrzycki,2
434360,Aram,Zolotykh,2
35554,Aran,Bahl,2
496265,Aran,Emden,2
249399,Aran,Eugenio,2
453738,Aran,Katalagarianos,2
283804,Aran,Koprowski,2
203118,Aran,Lalonde,2
204693,Aran,Litzkow,2
229742,Aran,Lundstrom,2
240414,Aran,Maquelin,2
422381,Aran,Merkl,2
68142,Aran,Nishimukai,2
64450,Aran,Raney,2
106797,Aran,Raoux,2
243564,Aran,Schiper,2
400466,Aran,Syrotiuk,2
487444,Aran,Uehara,2
221047,Arch,Basawa,2
65486,Arch,Cincotta,2
238700,Arch,Hebden,2
289328,Arch,Hertweck,2
108997,Arch,Liesche,2
458914,Arch,McAffer,2
221109,Arch,Pardalos,2
102433,Arch,Peek,2
94195,Arch,Rabehasaina,2
87232,Arch,Thebaut,2
42870,Arch,Whittlesey,2
235740,Arco,Baer,2
204034,Arco,Botman,2
480981,Arco,Braccini,2
227048,Arco,Cincotta,2
87336,Arco,Dusink,2
235287,Arco,Glowinski,2
257217,Arco,Horswill,2
290423,Arco,Krohn,2
424755,Arco,Ranka,2
441309,Arco,Trystram,2
68499,Arfst,Bael,2
214970,Arfst,Belinskaya,2
249153,Arfst,Bridgland,2
404123,Arfst,Encarnacion,2
280723,Arfst,Kolinko,2
275706,Arfst,Mandell,2
411696,Arfst,Mateescu,2
23000,Arfst,Murillo,2
76775,Arfst,Pietrzykowski,2
273068,Arfst,Ramaiah,2
479229,Arfst,Ritcey,2
487508,Arfst,Roohalamini,2
275692,Arfst,Soloway,2
403362,Arfst,Staylopatis,2
239738,Arfst,Suessmith,2
203595,Aria,Ariola,2
468272,Aria,Baak,2
477081,Aria,Cannata,2
78310,Aria,Chaudhury,2
40484,Aria,Chiodo,3
239223,Aria,Meszaros,2
287640,Aria,Panienski,2
400431,Aria,Perez,2
71627,Aria,Ranta,2
280238,Aria,Rodier,3
210723,Aria,Saoudi,2
25755,Aria,Setiz,2
269279,Aria,Staelin,2
25615,Aria,Strehl,2
287294,Aria,Vecchi,2
35618,Arie,Auyong,3
409153,Arie,Backhouse,2
272541,Arie,Bade,2
222341,Arie,Birge,2
266173,Arie,Cannane,2
447765,Arie,Chachaty,2
280126,Arie,Danecki,2
242614,Arie,Fandrianto,2
37312,Arie,Gecsei,2
232294,Arie,Klerer,2
210493,Arie,Lieblein,2
263305,Arie,Luit,2
473049,Arie,Lyonns,2
439328,Arie,Matzel,2
250158,Arie,Ritzmann,2
55713,Arie,Serdy,2
419359,Arie,Slutz,2
272085,Arie,Swen,2
491733,Arie,Swick,2
39321,Arie,Wilfing,2
250499,Arif,Aseltine,2
65113,Arif,Brender,2
104877,Arif,DasSarma,2
226987,Arif,Delgrossi,2
420054,Arif,Iivonen,2
227388,Arif,Krychniak,2
232893,Arif,Leonhardt,2
86139,Arif,Lichtman,2
247827,Arif,Lund,2
65801,Arif,Munch,2
295003,Arif,Picci,2
104480,Arif,Randt,2
75417,Arif,Sanella,2
75126,Arif,Schaar,2
443715,Arif,Schonegge,2
268227,Arif,Showalter,2
214785,Arif,Sigstam,2
29759,Arif,Thimonier,2
484532,Arif,Vidya,2
484066,Arif,Zaccaria,2
482135,Aris,Albarhamtoshy,2
23092,Aris,Brookman,2
100853,Aris,Coombs,2
204880,Aris,Crouzet,2
107550,Aris,DasSarma,2
264086,Aris,Deverell,2
404597,Aris,Fiebach,2
86957,Aris,Guenter,2
68321,Aris,Harbusch,2
280517,Aris,Henders,2
11106,Aris,Iwayama,3
284728,Aris,Legleitner,2
59917,Aris,Majewski,2
23692,Aris,Merey,2
422558,Aris,Negoita,2
486327,Aris,Pero,2
217144,Aris,Picht,2
37263,Aris,Rotem,2
494710,Aris,Rusterholz,2
468494,Aris,Willoner,2
477594,Aris,Yoshizawa,2
213065,Aris,Zweizig,2
106795,Arlette,Binding,2
257436,Arlette,Dahlbom,2
108300,Arlette,Gyimothy,2
432516,Arlette,Karcich,2
218423,Arlette,Munro,2
471753,Arlette,Pero,2
50163,Arlette,Ruther,2
494759,Arlette,Thummel,2
284492,Armond,Birsak,2
109898,Armond,Cardazo,2
27988,Armond,Etalle,2
499862,Armond,Fraisse,2
79026,Armond,Frijda,2
439486,Armond,Heijenga,2
267012,Armond,Lodder,2
104939,Armond,Masamoto,2
266389,Armond,Pauthner,2
402730,Armond,Puoti,2
77803,Armond,Schwartzburd,2
297694,Armond,Simmel,2
433888,Armond,Sommen,2
480416,Armond,Toyoshima,2
263973,Armond,Vecchi,2
24559,Armond,Zeleznik,2
99481,Arnd,Akaboshi,2
262362,Arnd,Birge,2
81527,Arnd,Bouloucos,2
215848,Arnd,Chenoweth,2
19397,Arnd,Diderrich,2
433663,Arnd,Francisci,2
499907,Arnd,Garnham,2
52897,Arnd,Isaac,2
229435,Arnd,Kading,2
76516,Arnd,Kroll,2
38388,Arnd,Nishimukai,2
89404,Arnd,Peng,2
471517,Arnd,Siochi,2
258621,Arne,Aloia,2
222738,Arne,Bauknecht,2
48131,Arne,Bharadwaj,2
28632,Arne,Boreale,2
38884,Arne,Dratva,2
205796,Arne,DuCasse,2
33279,Arne,Felder,2
441269,Arne,Hempstead,2
56879,Arne,Junet,2
29810,Arne,Madeira,2
431836,Arne,Mahmud,3
232620,Arne,Rabejac,2
239303,Arne,Rathonyi,2
78436,Arne,Schaap,2
483384,Arne,Varman,2
103583,Arno,Gulla,2
427456,Arno,Harllee,2
468629,Arno,Heydon,2
36620,Arno,Itzigehl,2
107744,Arno,Karner,2
30831,Arno,Kermarrec,2
59700,Arno,Leijenhorst,2
104593,Arno,Maksimenko,2
22234,Arno,Narwekar,2
206286,Arno,Pocchiola,2
294047,Arno,Ramsey,2
65657,Arno,Seiwald,2
291325,Arno,Speckmann,2
236795,Arno,Trystram,2
37296,Arno,Zaccaria,2
482391,Arnould,Anger,2
280010,Arnould,Awdeh,2
425689,Arnould,Bernini,2
479189,Arnould,Dulin,2
453874,Arnould,Erol,2
109117,Arnould,Garnier,2
293632,Arnould,Kenevan,2
451754,Arnould,Krupka,2
291649,Arnould,Kruskal,2
102765,Arnould,Lipner,2
495367,Arnould,Parveen,2
51263,Arnould,Pearson,2
463092,Arnould,Peres,2
476097,Arnould,Raoux,2
262868,Arnould,Seiwald,2
481570,Arnould,Standera,2
429751,Arnould,Ushiama,2
417721,Aron,Back,2
453379,Aron,Beausoleil,2
422619,Aron,Bottner,2
417596,Aron,Hiyoshi,2
291011,Aron,Huxford,2
410479,Aron,Kadhim,2
14724,Aron,Lemarechal,2
284818,Aron,Lortz,2
74354,Aron,Lorys,2
109642,Aron,Nanard,2
299593,Aron,Panwar,2
496440,Aron,Pappas,2
100475,Aron,Piazza,2
204517,Aron,Polajnar,2
415818,Aron,Rando,2
223790,Aron,Rubsam,2
406625,Aron,Vesna,2
65835,Arra,Beetstra,2
21808,Arra,Bharadwaj,2
289034,Arra,Cappelletti,2
245258,Arra,Erol,2
427741,Arra,Grandbois,2
56804,Arra,Heinisuo,2
427321,Arra,Hutton,2
259942,Arra,Linnainmaa,2
100964,Arra,Mamelak,3
249276,Arra,Matheson,2
217109,Arra,Ossenbruggen,2
425415,Arra,Pietrzykowski,2
287406,Arra,Slutz,2
422677,Arra,Staylopatis,2
105241,Arra,Ulupinar,2
421095,Arto,Baca,2
42894,Arto,Bashian,2
469855,Arto,Cherinka,2
50294,Arto,Cronan,2
488857,Arto,Garrabrants,2
77263,Arto,Keustermans,2
414501,Arto,Kobara,2
107346,Arto,Kobuchi,2
477595,Arto,Linares,2
14877,Arto,Meriste,2
52355,Arto,Merkl,2
421119,Arto,Moffat,2
72761,Arto,Schlegelmilch,2
446285,Arto,Shanbhogue,2
464614,Arto,Siksek,2
234457,Arto,Stranks,2
476354,Arto,Vidal,2
29182,Arumugam,Aamodt,2
261374,Arumugam,Antonisse,2
109400,Arumugam,Borstler,2
15750,Arumugam,Bresenham,2
207800,Arumugam,Chandrasekhar,2
421300,Arumugam,Chimia,2
271480,Arumugam,Cooley,2
456718,Arumugam,Gurbaxani,2
95584,Arumugam,Herbst,2
25210,Arumugam,Kumaresan,2
29059,Arumugam,Legleitner,2
471038,Arumugam,Marrakchi,2
20621,Arumugam,Navazio,2
433880,Arumugam,Peek,3
413396,Arumugam,Ullian,2
416326,Arumugam,Zschoche,2
65280,Arun,Aloia,2
412141,Arun,Bernick,2
35592,Arun,Chleq,2
433848,Arun,Hanratty,3
31933,Arun,Huhdanpaa,2
239711,Arun,Lagarias,2
15134,Arun,Luiz,2
452215,Arun,Macedo,2
210302,Arun,Norsworthy,2
96769,Arun,Parascandalo,2
229620,Arun,Shackell,2
95549,Arun,Sooriamurthi,2
420030,Arun,Vidal,2
213801,Aruna,Alameldin,2
40029,Aruna,Braccini,2
260092,Aruna,Detkin,2
66067,Aruna,Domenig,2
477399,Aruna,Falby,2
439292,Aruna,Hempstead,2
293768,Aruna,Hoppenstand,2
52557,Aruna,Kalsbeek,2
35610,Aruna,Kornyak,2
289744,Aruna,Ramsak,2
273945,Aruna,Rijckaert,2
246198,Aruna,Spataro,2
203831,Arunachalam,Angot,2
221014,Arunachalam,Baca,2
89053,Arunachalam,Bolsens,2
261527,Arunachalam,Butner,2
262755,Arunachalam,Collette,2
422665,Arunachalam,Edelhoff,2
42360,Arunachalam,Itschner,2
406935,Arunachalam,Jansen,2
404781,Arunachalam,Laurillard,2
37717,Arunachalam,Lichtman,2
461763,Arunachalam,Marsiglia,2
479452,Arunachalam,Penn,2
429628,Arunachalam,Perelgut,2
89194,Arunachalam,Picht,2
25632,Arunachalam,Ramamoorthy,2
406737,Arunachalam,Rassart,3
268709,Arunachalam,Rassart,2
456954,Arunachalam,Restivo,2
466599,Arunachalam,Stifter,2
32053,Arunachalam,Tiemann,3
430692,Arunachalam,Yemenis,2
47777,Arunachalam,Zaumen,2
227423,Arunas,Baby,2
459467,Arunas,Bahl,2
254882,Arunas,Bondorf,2
248292,Arunas,Bugrara,2
90946,Arunas,Chaudhuri,2
472309,Arunas,Chimia,2
458845,Arunas,Erdmenger,2
224831,Arunas,Ermel,2
296186,Arunas,Fandrianto,3
68705,Arunas,Ferretti,2
57603,Arunas,Frezza,2
404732,Arunas,Gonthier,2
12037,Arunas,Katzenelson,2
469599,Arunas,Keirsey,2
234417,Arunas,Kusakari,2
13535,Arunas,Schlenzig,3
403831,Arunas,Thimonier,2
209817,Arunas,Vecchi,2
418212,Arunas,Xiaoshan,2
16487,Arunas,Yemenis,2
263111,Arup,Avouris,2
496479,Arup,Botman,2
434631,Arup,Cannane,2
259551,Arup,Coorg,2
473224,Arup,Crabtree,2
108828,Arup,Denti,2
67014,Arup,Jakobus,2
57040,Arup,Lagarias,2
477833,Arup,Luce,2
482829,Arup,Melski,2
245182,Arup,Perfilyeva,2
245611,Arup,Randi,2
463250,Arup,Ranta,2
228990,Arup,Reeken,2
481082,Arup,Suermann,2
497526,Arup,Vigier,2
69758,Arup,Yurov,2
241514,Arve,Arlazarov,2
45269,Arve,Avouris,2
227324,Arve,Cooley,2
269943,Arve,Couchot,2
81449,Arve,Halloran,2
404433,Arve,Hemaspaandra,3
13173,Arve,Horswill,2
31019,Arve,Junot,2
13775,Arve,Maierhofer,2
258484,Arve,Minakawa,2
408948,Arve,Munoz,2
80498,Arve,Pokrovskii,2
202027,Arve,Puoti,2
420402,Arve,Rosca,2
68350,Arve,Speckmann,2
269661,Arve,Syang,2
422470,Arvin,Androutsos,2
411484,Arvin,Bain,3
200809,Arvin,Basawa,2
273843,Arvin,Beetstra,2
41046,Arvin,Borstler,2
243538,Arvin,Champarnaud,2
244746,Arvin,Chaudhuri,2
229922,Arvin,Condotta,2
491570,Arvin,Coney,3
282410,Arvin,Marzano,2
296819,Arvin,Massonet,2
261628,Arvin,Rajaraman,2
421549,Arvin,Remmers,2
434977,Arvin,Scallan,2
51208,Arvin,Walstra,2
248859,Arvind,Baar,2
101321,Arvind,Beetstra,2
471136,Arvind,Birch,2
16619,Arvind,Boguraev,2
490165,Arvind,Brobst,2
276786,Arvind,Domenig,2
449359,Arvind,Dratva,2
105884,Arvind,Esposito,2
477880,Arvind,Furudate,2
489595,Arvind,Gomatam,2
34304,Arvind,Gulik,2
14639,Arvind,Hempstead,2
28734,Arvind,Heydon,2
68642,Arvind,Jumpertz,2
86060,Arvind,Luce,2
419065,Arvind,Manderick,2
266114,Arvind,Marletta,2
273427,Arvind,Melski,2
245385,Arvind,Michaeli,2
222559,Arvind,Mitina,2
232677,Arvind,Orlowski,2
445493,Arvind,Ramsey,2
82721,Arvind,Showalter,2
294195,Arvind,Simkin,2
15441,Arvind,Weisert,2
220488,Arvind,Weisert,2
295217,Ashish,Bierman,2
218083,Ashish,Cannata,2
54933,Ashish,Dayana,2
238907,Ashish,Douceur,2
255908,Ashish,Farris,2
495841,Ashish,Jansch,2
440180,Ashish,Jording,2
466001,Ashish,Levasseur,2
238870,Ashish,Lowrie,2
440380,Ashish,Magliocco,2
410520,Ashish,Nittel,2
449621,Ashish,Noriega,2
247887,Ashish,Preusig,2
36622,Ashish,Rubsam,2
414012,Ashish,Speckmann,2
26221,Ashish,Straney,2
226466,Atilio,Baek,2
24260,Atilio,Brookman,2
219017,Atilio,Cangellaris,2
13047,Atilio,Chelton,2
77455,Atilio,Coullard,2
422388,Atilio,Godskesen,2
416688,Atilio,Gornas,2
426120,Atilio,Hofman,2
92870,Atilio,Imataki,2
277095,Atilio,Kaelbling,2
47735,Atilio,Krichel,2
440115,Atilio,Lalonde,2
78542,Atilio,Matzat,2
11320,Atilio,McAlpine,2
404985,Atilio,Negoita,2
409517,Atilio,Nilsson,2
89022,Atilio,Orlowski,2
460381,Atilio,Pietracaprina,2
69621,Atilio,Takkinen,2
74571,Atilio,Viele,2
468804,Atreye,Axelband,2
228429,Atreye,Emmerich,2
488335,Atreye,Giaccio,2
458971,Atreye,Godskesen,2
216813,Atreye,Lorys,2
489985,Atreye,Mandelberg,2
276781,Atreye,Merle,2
80375,Atreye,Peac,2
81408,Atreye,Picaronny,2
297594,Atreye,Picht,2
444379,Atreye,Ranka,2
206000,Atreye,Schapire,2
84202,Atreye,Serre,2
51412,Atreye,Shumilov,2
402801,Atreye,Straney,2
106040,Atreye,Terekhov,2
73322,Atreye,Tomescu,2
212821,Atreye,Vingron,2
276044,Atreye,Whitcomb,2
205484,Atreye,Yoshimura,2
270150,Atreyi,Bellone,2
478885,Atreyi,Boudaillier,2
69217,Atreyi,Brandsma,2
249578,Atreyi,Cheshire,2
417190,Atreyi,Cooman,2
477510,Atreyi,Demizu,2
405288,Atreyi,Eldridge,2
24112,Atreyi,Ginneken,2
491650,Atreyi,Gladwell,2
246881,Atreyi,Karcich,2
404722,Atreyi,Papsdorf,2
427082,Atreyi,Remmers,2
496108,Atreyi,Samarati,3
73914,Atreyi,Smailagic,2
224030,Atreyi,Sommen,2
229815,Atreyi,Tsukune,2
217349,Atreyi,Zeleznik,2
21848,Atreyi,Zhang,2
410036,Augustine,Asrin,2
477923,Augustine,Conde,2
77314,Augustine,Fabrizio,2
255397,Augustine,Guenter,2
81767,Augustine,Matzov,2
487272,Augustine,Nourani,2
477144,Augustine,Pramanik,2
457894,Augustine,Ranst,2
203816,Avishai,Akazan,2
418095,Avishai,Azevdeo,2
491237,Avishai,Bednarek,2
473379,Avishai,Callaway,2
412093,Avishai,Engelmann,2
53601,Avishai,Felder,2
237537,Avishai,Jarecki,2
417436,Avishai,Quittner,3
208498,Avishai,Rosin,2
439359,Avishai,Sundgren,2
21421,Avishai,Yoshizawa,2
277235,Ayakannu,Ashish,2
252243,Ayakannu,Coullard,2
94422,Ayakannu,Fortenbacher,2
407558,Ayakannu,Hammerschmidt,2
456079,Ayakannu,Kalefeld,2
285193,Ayakannu,Luga,2
296016,Ayakannu,Munoz,2
484020,Ayakannu,Oppitz,2
208795,Ayakannu,Pargas,2
425417,Ayakannu,Peris,2
495860,Ayakannu,Perng,2
401817,Ayakannu,Samarati,2
212309,Ayakannu,Steinauer,2
221463,Ayakannu,Takkinen,2
106198,Ayakannu,Uhrig,2
60514,Ayakannu,Vecchio,2
106914,Ayakannu,Zuberek,2
458495,Ayonca,Bardell,2
285256,Ayonca,Brendel,2
12069,Ayonca,Burnard,3
15071,Ayonca,Couchot,2
74897,Ayonca,Danlos,2
102496,Ayonca,Hiraishi,2
85624,Ayonca,Keustermans,2
245719,Ayonca,Lowrie,2
478134,Ayonca,Lunn,2
471353,Ayonca,Naumovich,2
15253,Ayonca,Pardalos,2
61362,Ayonca,Pietracaprina,2
477701,Ayonca,Shumilov,2
24596,Ayonca,Stranks,2
445742,Ayonca,Teitelbaum,2
222205,Ayonca,Validov,2
485547,Ayonca,Verspoor,2
440366,Babette,Armand,2
285061,Babette,Baja,2
47997,Babette,Botman,2
64400,Babette,Brendel,2
107695,Babette,Cmelik,2
466572,Babette,Coullard,2
218978,Babette,Danlos,2
440175,Babette,Demos,2
14537,Babette,Engelmann,2
477444,Babette,Erez,2
495287,Babette,Fontet,2
23695,Babette,Genin,2
43084,Babette,Leijenhorst,2
90687,Babette,Limongiello,2
237095,Babette,Luck,2
287716,Babette,Molberg,2
279342,Babette,Orlowska,2
234007,Babette,Oskamp,2
407052,Babette,Perry,2
235482,Babette,Poulakidas,2
430615,Babette,Stanfel,2
435775,Babette,Wiegley,2
276774,Bader,Barriga,2
485621,Bader,Bratsberg,2
101288,Bader,Chorvat,2
287598,Bader,Jiang,2
404902,Bader,Mapelli,2
431372,Bader,Rijsenbrij,2
440461,Bader,Stenning,2
94170,Bader,Yoshimura,2
41874,Badri,Asmuth,2
238619,Badri,Benantar,2
216965,Badri,Birke,2
61292,Badri,Boguraev,2
19089,Badri,Ellozy,2
84001,Badri,Facello,2
258796,Badri,Hofstetter,2
250799,Badri,Homond,2
445703,Badri,Murtha,2
451062,Badri,Narwekar,2
226017,Badri,Orlowski,2
90703,Badri,Perz,2
52420,Badri,Pramanik,2
445556,Badri,Schaar,2
433193,Badri,Shihab,2
461303,Badri,Simmen,2
235359,Badri,Snyers,2
57476,Badri,Staudhammer,2
295149,Badri,Swan,2
82354,Badri,Trogemann,2
448438,Bangqing,Anguita,2
214663,Bangqing,Baez,2
205921,Bangqing,Chartres,2
403824,Bangqing,Gerlach,2
256521,Bangqing,Kampfer,2
208212,Bangqing,Lagarias,2
212040,Bangqing,Lunt,2
468724,Bangqing,Molenkamp,2
102320,Bangqing,Sichman,3
412479,Bangqing,Talmon,2
234179,Bangqing,Underwood,2
22226,Bangqing,Vigier,2
406269,Bangqing,Zastre,2
86600,Baocai,Baba,2
48154,Baocai,Baba,2
268142,Baocai,Brendel,2
15767,Baocai,Broomell,3
463862,Baocai,Compeau,2
40802,Baocai,Ecklund,2
437052,Baocai,Gill,2
469004,Baocai,Grabner,2
51909,Baocai,Honglei,2
35570,Baocai,Katzenelson,2
465950,Baocai,Koshiba,2
472426,Baocai,Markovitch,2
493681,Baocai,Mersereau,2
60686,Baocai,Pocchiola,2
81340,Baocai,Poehlman,2
444312,Baocai,Polajnar,2
412997,Baocai,Samarati,2
418927,Baocai,Yemenis,2
250260,Baoqiu,Aloia,2
474981,Baoqiu,Danner,2
267682,Baoqiu,dAstous,2
481447,Baoqiu,Erez,2
290681,Baoqiu,Hainaut,2
26391,Baoqiu,Kermarrec,2
410638,Baoqiu,Lieberherr,2
451527,Baoqiu,Matzov,2
26289,Baoqiu,Michaels,2
485602,Baoqiu,Murillo,2
226581,Baoqiu,Nannarelli,2
245920,Baoqiu,Nishimukai,2
243770,Baoqiu,Schlenzig,2
430524,Baoqiu,Schnabel,2
109584,Baoqiu,Sewelson,2
466345,Baoqiu,Sluis,2
108940,Barna,Baumann,2
252703,Barna,Beausoleil,2
51969,Barna,Bharadwaj,2
264507,Barna,Brender,2
200264,Barna,Cusworth,2
277248,Barna,Erni,2
31132,Barna,Ghalwash,2
77702,Barna,Jiang,2
256028,Barna,Mandell,2
438010,Barna,Marsiglia,2
285867,Barna,Pashtan,2
47981,Barna,Peng,2
495059,Barna,Quaggetto,2
52752,Barna,Rajcani,2
417527,Barna,Selvestrel,2
48127,Barna,Thisen,2
441157,Barna,Tiemann,2
99687,Barna,Yavatkar,2
449992,Barry,Azevdeo,2
11081,Barry,Boyle,2
459075,Barry,Chinen,2
285800,Barry,Gargeya,2
45634,Barry,Ghemri,2
81207,Barry,Hofstetter,2
461472,Barry,Kawashimo,2
225211,Barry,Krichel,2
43491,Barry,Kroha,2
229477,Barry,Kusakari,2
423720,Barry,Maierhofer,2
449082,Barry,Merey,2
493610,Barry,Pena,2
35790,Barry,Ramsey,3
401000,Barry,Reeker,2
49251,Barry,Shimshoni,2
401815,Barry,Stanger,2
229058,Barry,Zykh,2
228246,Bartek,Aloisi,2
273663,Bartek,Ananiadou,2
94143,Bartek,Argence,2
97136,Bartek,Clouatre,2
227465,Bartek,Ducloy,2
58238,Bartek,Farris,2
280799,Bartek,Feldmann,2
262141,Bartek,Kilgour,2
93519,Bartek,Kolinko,2
65366,Bartek,Lindenbaum,2
239912,Bartek,Litzler,2
269316,Bartek,Luby,2
404469,Bartek,Maginnis,2
105239,Bartek,Perl,2
64316,Bartek,Pesch,2
424565,Bartek,Plavsic,2
400224,Bartek,Ramsay,2
449661,Bartek,Raney,2
491047,Bartek,Rissanen,2
295838,Bartek,Ritcey,2
271549,Bartek,Schauser,2
252603,Bartek,Shrader,2
282121,Barton,Alpin,2
458238,Barton,Baumann,3
209436,Barton,Benaini,2
469466,Barton,Birnbaum,2
238847,Barton,Buchter,2
219347,Barton,Butterworth,2
76012,Barton,Hofting,2
12206,Barton,Janetzko,3
204674,Barton,Kropp,2
442364,Barton,Oxman,2
256342,Barton,Picaronny,2
86369,Barton,Stemann,2
282295,Barton,Wegerle,2
296931,Baruch,Angelopoulos,2
276626,Baruch,Aseltine,2
225541,Baruch,Brodal,2
434507,Baruch,Carrere,2
220877,Baruch,Christ,2
12879,Baruch,Eugenio,2
238504,Baruch,Fiebach,2
88548,Baruch,Heijenga,2
475475,Baruch,Lichtner,2
416979,Baruch,Maliniak,3
52676,Baruch,Melton,2
236259,Baruch,Mondadori,2
32296,Baruch,Peris,2
439412,Baruch,Peyn,2
108420,Baruch,Pietrzykowski,2
417000,Baruch,Shokrollahi,2
464356,Baruch,Sigstam,2
410948,Barun,Engelmann,2
421546,Barun,Flanders,2
485798,Barun,Georgakopoulos,2
456798,Barun,Krone,2
37862,Barun,Masaki,2
18933,Barun,Panienski,3
60263,Barun,Perng,2
452115,Barun,Sessa,2
37635,Barun,Sooriamurthi,3
450748,Barun,Swist,2
215029,Basant,Brender,2
67667,Basant,Butterworth,2
436148,Basant,Cairo,2
251044,Basant,Constantine,2
104637,Basant,dAstous,2
108884,Basant,Deverell,2
234930,Basant,Erev,2
292765,Basant,Ginesta,2
401634,Basant,Jeansoulin,2
91527,Basant,Klerer,2
476180,Basant,Lueh,2
289281,Basant,Mondadori,2
222244,Basant,Petereit,2
486820,Basant,Velardi,2
245565,Basant,Yeung,2
233494,Basem,Chartres,2
417042,Basem,Eickenmeyer,2
234668,Basem,Loncour,2
447727,Basem,Merel,3
489088,Basem,Perz,2
250384,Basem,Raoux,2
460811,Basem,Rettelbach,2
456719,Basem,Shumilov,2
84931,Basem,Sommer,2
453626,Basem,Swiss,2
24140,Basem,Thombley,3
108794,Basil,Bamford,2
11933,Basil,Erman,2
268992,Basil,Genther,2
10258,Basil,Ishibashi,3
94658,Basil,Kaelbling,2
90964,Basil,Kuszyk,2
207947,Basil,Lamma,2
